Job Title,Company Name,Job Location,Job Posted,Jop Type,Job Skill,Job Link
Power BI Developer,Kick Start Interactive,"Dokki, Giza, Egypt",1 month ago,Part Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 5 Yrs of Exp · Power BI · SQL · Oracle · Microsoft Power BI Computer Science · SSIS · SSRS · Design,https://wuzzuf.net/jobs/p/jEd046dUyFZc-Power-BI-Developer-Kick-Start-Interactive-Giza-Egypt?o=63&l=sp&t=sj&a=data%20science|search-v3|hpb
BI Developer,Algoriza,"Cairo, Egypt",1 month ago,Full Time - Work From Home,Experienced · IT/Software Development · Analyst/Research · Engineering - Telecom/Technology · 2 - 3 Yrs of Exp Warehouse Big Data · BI Computer Science Data Warehouse · Power BI · Information Technology (IT) · MS SQL,https://wuzzuf.net/jobs/p/FfcDeQVcgfdo-BI-Developer-Algoriza-Cairo-Egypt?o=64&l=sp&t=sj&a=data%20science|search-v3|hpb
iOS Developer - Swift,ARPUPLUS,"Agouza, Giza, Egypt",1 month ago,Full Time,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 1 - 2 Yrs of Exp · iOS · Swift · Information Technology (IT) Computer Science · Mobile Development · REST · JSON · RESTful APIs,https://wuzzuf.net/jobs/p/wHnnzFnZGiUY-iOS-Developer---Swift-ARPUPLUS-Giza-Egypt?o=65&l=sp&t=sj&a=data%20science|search-v3|hpb
Data Collection & Entry Clerk,STIO Life Science,"Cairo, Egypt",1 month ago,Freelance / Project,Entry Level · Administration · 0 - 2 Yrs of Exp Entry Data Entry · Typing · entry Data · Administration · Microsoft Office · Office Equipment · MS Office,https://wuzzuf.net/jobs/p/5pVtlcdKNxfU-Data-Collection-Entry-Clerk-STIO-Life-Science-Cairo-Egypt?o=66&l=sp&t=sj&a=data%20science|search-v3|hpb
DevOps Operations Manager,B.TECH,"Nasr City, Cairo, Egypt",1 month ago,Full Time,Experienced · Operations/Management · 8 - 10 Yrs of Exp Center Management · Operations Computer Science · Agile · IT · Management · infrastucture Data Center Management,https://wuzzuf.net/jobs/p/6hbifyWvX3FJ-DevOps-Operations-Manager-B-TECH-Cairo-Egypt?o=67&l=sp&t=sj&a=data%20science|search-v3|hpb
Power BI Developer,Transmar International,"New Cairo, Cairo, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 5 Yrs of Exp · BI · computer Computer Science Data · Information Technology (IT) · MS SQL · Power BI · Power,https://wuzzuf.net/jobs/p/4D76hr4h6TCZ-Power-BI-Developer-Transmar-International-Cairo-Egypt?o=68&l=sp&t=sj&a=data%20science|search-v3|hpb
Development Team Leader,egabi solutions,"Cairo, Egypt",1 month ago,Full Time,Manager · IT/Software Development · Engineering - Telecom/Technology · 6 - 10 Yrs of Exp Structures Computer Science · Information Technology (IT) · Banks · Design Patters Data Structures · Algorithms · OOP · Java,https://wuzzuf.net/jobs/p/kW2iHeXd9ZyE-Development-Team-Leader-egabi-solutions-Cairo-Egypt?o=69&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Java Developer,egabi solutions,"Cairo, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 5 Yrs of Exp Computer Science · Development · Information Technology (IT) · Java · Banks · Design Patters · Web Development · SQL,https://wuzzuf.net/jobs/p/FUiALmdAFek5-Senior-Java-Developer-egabi-solutions-Cairo-Egypt?o=70&l=sp&t=sj&a=data%20science|search-v3|hpb
Oracle Database Administrator,egabi solutions,"Cairo, Egypt",1 month ago,Full Time,Experienced · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · 2 - 8 Yrs of Exp base Guard Computer Science Oracle Data Guard · Fast-Start Failover Database · Information Technology (IT) Data Guard · Linux,https://wuzzuf.net/jobs/p/moeAIjA6U3Wk-Oracle-Database-Administrator-egabi-solutions-Cairo-Egypt?o=71&l=sp&t=sj&a=data%20science|search-v3|hpb
ITS Department Head,egabi solutions,"Cairo, Egypt",1 month ago,Full Time,Manager · IT/Software Development · Operations/Management · Engineering - Telecom/Technology · 8 - 15 Yrs of Exp Computer Science Oracle Database Oracle Data Guard · Fast-Start Failover · Oracle Multitenant (CDB/PDB) · Oracle GoldenGate · Linux Unix Solaris,https://wuzzuf.net/jobs/p/hHHdNzzipDe7-ITS-Department-Head-egabi-solutions-Cairo-Egypt?o=72&l=sp&t=sj&a=data%20science|search-v3|hpb
Data Quality Assurance Analyst Engineer,Z2 Data,"Banha, Qalubia, Egypt",2 months ago,Full Time,Entry Level · IT/Software Development · Quality · Engineering - Telecom/Technology · 0 - 1 Yrs of Exp Analysis · Analysis · Communication · Communication skills Computer Science Data Analysis · Engineering · Programming,https://wuzzuf.net/jobs/p/QnFroqBmeTIy-Data-Quality-Assurance-Analyst-Engineer-Z2-Data-Qalubia-Egypt?o=73&l=sp&t=sj&a=data%20science|search-v3|hpb
IOS Developer,Kick Start Interactive,"Dokki, Giza, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 3 Yrs of Exp · Core Animation Computer Science · iOS · MVVM · MVC · Objective-C · Swift · Git,https://wuzzuf.net/jobs/p/Q58v5bAWtpKC-IOS-Developer-Kick-Start-Interactive-Giza-Egypt?o=74&l=sp&t=sj&a=data%20science|search-v3|hpb
Data Engineer,Z2 Data,"Banha, Qalubia, Egypt",2 months ago,Full Time,Entry Level · IT/Software Development · Engineering - Telecom/Technology · Engineering - Mechanical/Electrical · 1 - 2 Yrs of Exp · Electrical Data Computer Science · Analysis · Engineering · Computer Engineering · Information Technology (IT),https://wuzzuf.net/jobs/p/0U39oHL7j3Tn-Data-Engineer-Z2-Data-Qalubia-Egypt?o=75&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Machine Learning Engineer,Nana,"Sheraton, Cairo, Egypt",2 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · Engineering - Mechanical/Electrical · 5 - 8 Yrs of Exp · Machine Learning · Python · JavaScript · r Computer Science · Information Technology (IT) · Mathematics,https://wuzzuf.net/jobs/p/faQnVZ9r9Ght-Senior-Machine-Learning-Engineer-Nana-Cairo-Egypt?o=76&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Data Scientist,Nana,"Sheraton, Cairo, Egypt",3 days ago,Full Time,Experienced · IT/Software Development · Analyst/Research · Engineering - Telecom/Technology · 3 - 6 Yrs of Exp scientist · Machine Learning · Python · R data scientist Computer Science · Cloud · Software Development,https://wuzzuf.net/jobs/p/VNMH2hByeVW8-Senior-Data-Scientist-Nana-Cairo-Egypt?o=77&l=sp&t=sj&a=data%20science|search-v3|hpb
Virtualization Specialist Engineer,Perfect Presentation,"6th of October, Giza, Egypt",5 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 5+ Yrs of Exp · Virtualization · Computer Engineering · Engineering · Information technology · Information Technology (IT) · Networking · Troubleshooting · Vmware,https://wuzzuf.net/jobs/p/erzCigYSNWKk-Virtualization-Specialist-Engineer-Perfect-Presentation-Giza-Egypt?o=78&l=sp&t=sj&a=data%20science|search-v3|hpb
Solutions Architect,Block Gemini,"Mohandessin, Giza, Egypt",2 days ago,Full Time,Manager · IT/Software Development · Engineering - Telecom/Technology · 8 - 20 Yrs of Exp · Information Technology (IT) · Software Engineering · Software · Solution Architecture · Node.js · Java Development · Computer Engineering Computer Science,https://wuzzuf.net/jobs/p/XU1xFNtCj24G-Solutions-Architect-Block-Gemini-Giza-Egypt?o=79&l=sp&t=sj&a=data%20science|search-v3|hpb
Database Administrator,Perfect Presentation,"6th of October, Giza, Egypt",2 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 5+ Yrs of Exp · Databases · Database Computer Science · Information Technology (IT) · MySQL · Microsoft SQL Server · PostgreSQL · RDBMS,https://wuzzuf.net/jobs/p/LIrr1gvjWcdo-Database-Administrator-Perfect-Presentation-Giza-Egypt?o=80&l=sp&t=sj&a=data%20science|search-v3|hpb
DevOps Engineer (Remotely for USA),Mobile Wave 3,"Nasr City, Cairo, Egypt",1 day ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 8 - 15 Yrs of Exp · Cloud Computer Science · DevOps · AWS · Information Technology (IT) · Java · Kubernetes · Python,https://wuzzuf.net/jobs/p/qEKSI3oC9xVf-DevOps-Engineer-Remotely-for-USA-Mobile-Wave-3-Cairo-Egypt?o=81&l=sp&t=sj&a=data%20science|search-v3|hpb
Media Analyst,International Committee of Red Cross,"Maadi, Cairo, Egypt",3 days ago,Full Time,Experienced · Marketing/PR/Advertising · Analyst/Research · Media/Journalism/Publishing · 3 - 6 Yrs of Exp Analysis · Analysis · Communication Data Analysis · International Relations · Research · Social Media · Writing,https://wuzzuf.net/jobs/p/0fSI6C4PUc9R-Media-Analyst-International-Committee-of-Red-Cross-Cairo-Egypt?o=82&l=sp&t=sj&a=data%20science|search-v3|hpb
Business Intelligence Lead,BBIConsultancy,"Nasr City, Cairo, Egypt",10 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 7 - 10 Yrs of Exp Management · BI Tools Data Management · leadership · Information Systems · Business Development · Lead Generation · sales skills · Management,https://wuzzuf.net/jobs/p/PY3tC5KBKijG-Business-Intelligence-Lead-BBI-Consultancy-Cairo-Egypt?o=83&l=sp&t=sj&a=data%20science|search-v3|hpb
Java Supervisor,efinance,"Smart Village, Giza, Egypt",2 months ago,Full Time,Manager · IT/Software Development · Engineering - Telecom/Technology · 7 - 9 Yrs of Exp · Angular · Software Computer Science · Spring · Engineering · Information Technology (IT) · Java · MVC,https://wuzzuf.net/jobs/p/bUVnffVKDmUi-Java-Supervisor-e-finance-Giza-Egypt?o=84&l=sp&t=sj&a=data%20science|search-v3|hpb
Oracle Database Administrator,ElSewedy Electrometer,"6th of October, Giza, Egypt",19 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4 - 7 Yrs of Exp · Linux · SQL · Oracle · Oracle RAC · Database Design · DBA · PL/SQL · Database,https://wuzzuf.net/jobs/p/8BVNhwTu4S6o-Oracle-Database-Administrator-El-Sewedy-Electrometer-Giza-Egypt?o=85&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior E-Commerce Software Developer (Magento 2),shop4build,"Maadi, Cairo, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2+ Yrs of Exp · E-Commerce · PHP · MySQL · Agile · Information Technology (IT) Computer Science · Software · CSS,https://wuzzuf.net/jobs/p/ISBo5or6VZwL-Senior-E-Commerce-Software-Developer-Magento-2-shop4build-Cairo-Egypt?o=86&l=sp&t=sj&a=data%20science|search-v3|hpb
DevOps Team Lead,Trufla,"Heliopolis, Cairo, Egypt",11 days ago,Full Time,Manager · IT/Software Development · Engineering - Telecom/Technology · 4+ Yrs of Exp · AWS · Azure · Docker · MySQL · Python · Software Engineering · Information Technology (IT) · Linux,https://wuzzuf.net/jobs/p/bjPMpXuN9kiF-DevOps-Team-Lead-Trufla-Cairo-Egypt?o=87&l=sp&t=sj&a=data%20science|search-v3|hpb
System Administrator Engineer - Obour City,Lactalis Halawa,"Obour City, Cairo, Egypt",12 days ago,Full Time,Experienced · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · 5 - 7 Yrs of Exp · Development · DHCP · DNS · Information Technology (IT) · Vmware · Computer Engineering · Security,https://wuzzuf.net/jobs/p/SYU58Yz92qlM-System-Administrator-Engineer---Obour-City-Lactalis-Halawa-Cairo-Egypt?o=88&l=sp&t=sj&a=data%20science|search-v3|hpb
Oracle EBS Apps DBA,Khwarizm Consulting,"Cairo, Egypt",12 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 9 Yrs of Exp · Oracle · Information Technology (IT) · Linux · SQL Computer Science · Oracle RMAN,https://wuzzuf.net/jobs/p/tItPWEfxqSBx-Oracle-EBS-Apps-DBA-Khwarizm-Consulting-Cairo-Egypt?o=89&l=sp&t=sj&a=data%20science|search-v3|hpb
iOS Developer (On-site),Union Coop,"Dokki, Giza, Egypt",16 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 5 Yrs of Exp · Information Technology (IT) Computer Science · Software Development · JSON · REST · RESTful · APIs · UI,https://wuzzuf.net/jobs/p/ikIjx7pzrsGL-iOS-Developer-On-site-Union-Coop-Giza-Egypt?o=90&l=sp&t=sj&a=data%20science|search-v3|hpb
AI Engineer,GAP CLOUD,"New Cairo, Cairo, Egypt",1 day ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 5 Yrs of Exp · Artificial Intelligence Big Data · Machine Learning · Algorithms · Engineering · Information Technology (IT) · Programming · Design,https://wuzzuf.net/jobs/p/lTdzKqToxWta-AI-Engineer-GAP-CLOUD-Cairo-Egypt?o=91&l=sp&t=sj&a=data%20science|search-v3|hpb
Power BI Developer,BITechnologies,"New Cairo, Cairo, Egypt",1 day ago,Full Time,Entry Level · IT/Software Development · Analyst/Research · Engineering - Telecom/Technology · 1 - 5 Yrs of Exp Computer Science · Power BI · SSRS · BI · SQL · Microsoft Power BI · Engineering,https://wuzzuf.net/jobs/p/mIs0cKRKgzC5-Power-BI-Developer-BI-Technologies-Cairo-Egypt?o=92&l=sp&t=sj&a=data%20science|search-v3|hpb
IOS Mobile Developer -Mansoura,"qTech. ""AlQemam""","Mansoura, Dakahlia, Egypt",1 day ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 3 Yrs of Exp · Software Development · Objective-C · Java · OpenGL · Mobile Development Computer Science · Computer Engineering · Software Engineering,https://wuzzuf.net/jobs/p/NLeqBBg1vrO2-IOS-Mobile-Developer--Mansoura-qTech-AlQemam-Dakahlia-Egypt?o=93&l=sp&t=sj&a=data%20science|search-v3|hpb
Database Administrator & Engineer,AIU,"Alamein, Matruh, Egypt",1 day ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2+ Yrs of Exp · Computer Engineering Computer Science · Database · Engineering · Information Technology (IT) · Oracle · English · Telecom Engineering,https://wuzzuf.net/jobs/p/3U5wyb3b9anZ-Database-Administrator-Engineer-AIU-Matruh-Egypt?o=94&l=sp&t=sj&a=data%20science|search-v3|hpb
iOS Developer,Coral Technology,"Nasr City, Cairo, Egypt",2 days ago,Work From Home,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 0 - 2 Yrs of Exp Computer Science · iOS · Swift · Software Development · Software · Mobile Development · iOS Development · Agile,https://wuzzuf.net/jobs/p/VnczAmQYsRya-iOS-Developer-Coral-Technology-Cairo-Egypt?o=95&l=sp&t=sj&a=data%20science|search-v3|hpb
Backend Developer,American Academy,"6th of October, Giza, Egypt",1 day ago,Full Time,Entry Level · Creative/Design/Art · IT/Software Development · Engineering - Telecom/Technology · 1 - 2 Yrs of Exp · AWS Computer Science · CSS · Engineering · Information Technology (IT) · JavaScript · Web Development,https://wuzzuf.net/jobs/p/mvMaifF57GGa-Backend-Developer-American-Academy-Giza-Egypt?o=96&l=sp&t=sj&a=data%20science|search-v3|hpb
Mobile Application Developer,Perfect Presentation,"6th of October, Giza, Egypt",2 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3+ Yrs of Exp Computer Science · Information Technology (IT) · Software Development · Software Engineering · Android · APIs · iOS · Java,https://wuzzuf.net/jobs/p/kVKLmE6yPeAX-Mobile-Application-Developer-Perfect-Presentation-Giza-Egypt?o=97&l=sp&t=sj&a=data%20science|search-v3|hpb
Sr. Java Developer,Advansys ESC,"Nasr City, Cairo, Egypt",3 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4 - 6 Yrs of Exp · Java · Javadeveloper · SeniorJavaDeveloper · Node.js · MongoDB · J2EE · SQL · NoSQL,https://wuzzuf.net/jobs/p/vhzVRNGM9lRU-Sr-Java-Developer-Advansys-ESC-Cairo-Egypt?o=98&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior .Net Software Developer,BITechnologies,"New Cairo, Cairo, Egypt",3 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 7 Yrs of Exp · Information Technology (IT) Computer Science · Software Engineering · Software Development · ASP.NET · SQL · javaScript · jQuery,https://wuzzuf.net/jobs/p/j3AOlom19zVx-Senior-Net-Software-Developer-BI-Technologies-Cairo-Egypt?o=99&l=sp&t=sj&a=data%20science|search-v3|hpb
Product Owner,Shary,"New Cairo, Cairo, Egypt",12 days ago,Full Time,Experienced · IT/Software Development · Project/Program Management · Engineering - Telecom/Technology · 2 - 4 Yrs of Exp · Product Computer Science · Product Owner · Analysis · Information Technology (IT) · JIRA · Engineering,https://wuzzuf.net/jobs/p/sSf0jDSlKaBW-Product-Owner-Shary-Cairo-Egypt?o=100&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior React JS Developer,Confidential,"Cairo, Egypt",2 months ago,Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3+ Yrs of Exp · javaScript · React · Front-End · Information Technology (IT) · Software Development · Software Engineering Computer Science · HTML,https://wuzzuf.net/jobs/p/4YmbdMEHqZoW-Senior-React-JS-Developer-Cairo-Egypt?o=101&l=sp&t=sj&a=data%20science|search-v3|hpb
SQL Database Team Lead,efinance,"6th of October, Giza, Egypt",2 months ago,Full Time,Manager · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · 5 - 7 Yrs of Exp · Oracle Computer Science · Database · Information Technology (IT) · MySQL · SQL · SQL Server,https://wuzzuf.net/jobs/p/o68hzT6I8OoO-SQL-Database-Team-Lead-e-finance-Giza-Egypt?o=102&l=sp&t=sj&a=data%20science|search-v3|hpb
Network Engineer,Perfect Presentation,"6th of October, Giza, Egypt",8 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 6+ Yrs of Exp · network · Networking · Routing · Engineering Computer Science · Information Technology (IT) · VPN · WAN,https://wuzzuf.net/jobs/p/VtUl7873EgAI-Network-Engineer-Perfect-Presentation-Giza-Egypt?o=103&l=sp&t=sj&a=data%20science|search-v3|hpb
