Job Title,Company Name,Job Location,Job Posted,Jop Type,Job Skill,Job Link
Data Analyst / Senior Data Analyst / Data Architect,National System LLC,"New Cairo, Cairo, Egypt",8 days ago,Full Time,Experienced · Banking · Analyst/Research · 2+ Yrs of Exp · Data Analysis · Data · Analysis · Data Analyst · Senior Data Analyst · Data Architecture · Data Architect · Data Science,https://wuzzuf.net/jobs/p/y7LpQDPafNJr-Data-Analyst-Senior-Data-Analyst-Data-Architect-National-System-LLC-Cairo-Egypt?o=256&l=sp&t=sj&a=java|search-v3|hpb
Senior Load & Performance Test Engineer,Expleo,"Maadi, Cairo, Egypt",8 days ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · Engineering - Mechanical/Electrical · 4 - 8 Yrs of Exp · Agile · DevOps · Engineering · Performance · Testing · JMeter · Software Testing,https://wuzzuf.net/jobs/p/e3Snm2aPf4Re-Senior-Load-Performance-Test-Engineer-Expleo-Cairo-Egypt?o=257&l=sp&t=sj&a=java|search-v3|hpb
Senior Data Intelligence Engineer,ARROW Electronics,"Nasr City, Cairo, Egypt",9 days ago,Full Time,Experienced · Engineering - Telecom/Technology · 3 - 5 Yrs of Exp · Python · Information Technology (IT) · Software,https://wuzzuf.net/jobs/p/TsMhLnpM9Qti-Senior-Data-Intelligence-Engineer-ARROW-Electronics-Cairo-Egypt?o=258&l=sp&t=sj&a=java|search-v3|hpb
Scrum Master,Estshara,"Nasr City, Cairo, Egypt",9 days ago,Full Time,Manager · IT/Software Development · Engineering - Telecom/Technology · 8+ Yrs of Exp · Agile · Project Management · Computer Science · Information Technology (IT) · Scrum Master · Scrum · Software · Testing,https://wuzzuf.net/jobs/p/n1B2gPbIc8Zo-Scrum-Master-Estshara-Cairo-Egypt?o=259&l=sp&t=sj&a=java|search-v3|hpb
Software Tester,Confidential,"Nasr City, Cairo, Egypt",10 days ago,Full Time,Experienced · IT/Software Development · Quality · Engineering - Telecom/Technology · 4+ Yrs of Exp · Data Warehouse · Data Warehousing · Agile · Quality Control · Software Testing · Quality Assurance · quality,https://wuzzuf.net/jobs/p/cqJwHOfdw8Dl-Software-Tester-Cairo-Egypt?o=260&l=sp&t=sj&a=java|search-v3|hpb
Senior Front End Developer - React JS,Taqneen,"New Cairo, Cairo, Egypt",12 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4 - 6 Yrs of Exp · CSS3 · Information Technology (IT) · SEO · React · Software Development · Web Design · JavaScript · JSON,https://wuzzuf.net/jobs/p/nDD7hNTmjKnE-Senior-Front-End-Developer---React-JS-Taqneen-Cairo-Egypt?o=261&l=sp&t=sj&a=java|search-v3|hpb
Quality Assurance Team Lead,TechnoWays,"Nasr City, Cairo, Egypt",13 days ago,Full Time - Work From Home,Manager · IT/Software Development · Quality · Engineering - Telecom/Technology · 5 - 10 Yrs of Exp · Automation · Communication skills · Computer Science · Engineering · Information Technology (IT) · Quality Assurance · Testing,https://wuzzuf.net/jobs/p/P4GTmRvqB4lE-Quality-Assurance-Team-Lead-Techno-Ways-Cairo-Egypt?o=262&l=sp&t=sj&a=java|search-v3|hpb
Senior Front-End Developer,QCENTRIS,"Zamalek, Cairo, Egypt",16 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 5 - 7 Yrs of Exp · Computer Science · Engineering · Information Technology (IT) · CSS3 · Software Development,https://wuzzuf.net/jobs/p/r2pSTJLYvyZf-Senior-Front-End-Developer-QCENTRIS-Cairo-Egypt?o=263&l=sp&t=sj&a=java|search-v3|hpb
UI UX Designer,Confidential,"Nasr City, Cairo, Egypt",17 days ago,Full Time,Entry Level · Creative/Design/Art · 1 - 4 Yrs of Exp · Angular · Bootstrap · HTML · Design · UI · UX · Mobile Design · Web Design,https://wuzzuf.net/jobs/p/AOf2qkPcirUd-UI-UX-Designer-Cairo-Egypt?o=264&l=sp&t=sj&a=java|search-v3|hpb
Oracle Application Support,BBIConsultancy,"Agouza, Giza, Egypt",1 month ago,Full Time,Entry Level · Banking · IT/Software Development · Engineering - Telecom/Technology · 1 - 3 Yrs of Exp · Oracle SQL · Oracle PL/SQL,https://wuzzuf.net/jobs/p/UoWPXrWo8wvj-Oracle-Application-Support-BBI-Consultancy-Giza-Egypt?o=265&l=sp&t=sj&a=java|search-v3|hpb
Senior Android Developer,Algoriza,"Cairo, Egypt",17 days ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 5 - 6 Yrs of Exp · Android · CSS · HTML5 · Git · AJAX · Information Technology (IT) · Software Engineering · Computer Engineering,https://wuzzuf.net/jobs/p/ViGyMMTP7Yny-Senior-Android-Developer-Algoriza-Cairo-Egypt?o=266&l=sp&t=sj&a=java|search-v3|hpb
Quality Control Software Engineer,STC Solutions  Egypt,"Cairo, Egypt",17 days ago,Full Time,Experienced · IT/Software Development · Quality · Engineering - Telecom/Technology · 3 - 6 Yrs of Exp · Automation · Software Development · Software Testing · Software Engineering · Testing · Selenium · Software,https://wuzzuf.net/jobs/p/YoEaUxEffphQ-Quality-Control-Software-Engineer-STC-Solutions---Egypt-Cairo-Egypt?o=267&l=sp&t=sj&a=java|search-v3|hpb
Sr. Quality Engineer,Ashtar.app,"Maadi, Cairo, Egypt",19 days ago,Full Time,Experienced · IT/Software Development · Quality · Engineering - Telecom/Technology · 3 - 6 Yrs of Exp · ISTQB · Quality Assurance · Testing · Quality Control · Scrum · SQL · Agile,https://wuzzuf.net/jobs/p/TQ0D0r4JrGDj-Sr-Quality-Engineer-Ashtar-app-Cairo-Egypt?o=268&l=sp&t=sj&a=java|search-v3|hpb
Microsoft Dynamics CRM Solutions Developer,Fawry Banking & Payment Technology Services,"Smart Village, Giza, Egypt",19 days ago,Full Time,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 1 - 2 Yrs of Exp · CRM · Computer Science · Computer Engineering · Software Development,https://wuzzuf.net/jobs/p/F2nyUm5g8QHo-Microsoft-Dynamics-CRM-Solutions-Developer-Fawry-Banking-Payment-Technology-Services-Giza-Egypt?o=269&l=sp&t=sj&a=java|search-v3|hpb
Mobile Application Developer,Go business,"Downtown, Cairo, Egypt",21 days ago,Full Time - Freelance / Project - Work From Home,Experienced · Creative/Design/Art · IT/Software Development · Engineering - Telecom/Technology · 3 - 10 Yrs of Exp · React Native · JavaScript · Information Technology (IT),https://wuzzuf.net/jobs/p/JjVvpiEtaHFI-Mobile-Application-Developer-Go-business-Cairo-Egypt?o=270&l=sp&t=sj&a=java|search-v3|hpb
Senior Front-End Developer (Angular),Lines Dev,"Mansoura, Dakahlia, Egypt",22 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3+ Yrs of Exp · Angular · Software Development · Information Technology (IT) · Software Engineering · React · MySQL · JavaScript · HTML,https://wuzzuf.net/jobs/p/TUa2WgDdIiTx-Senior-Front-End-Developer-Angular-Lines-Dev-Dakahlia-Egypt?o=271&l=sp&t=sj&a=java|search-v3|hpb
Full Stack Technical Lead,RDI,"Dokki, Giza, Egypt",23 days ago,Full Time,Manager · IT/Software Development · Engineering - Telecom/Technology · 8+ Yrs of Exp · Angular · Full Stack Development · JavaScript · Flask · Spring Boot · Django · Python,https://wuzzuf.net/jobs/p/ln6Clohx8m14-Full-Stack-Technical-Lead-RDI-Giza-Egypt?o=272&l=sp&t=sj&a=java|search-v3|hpb
Full Stack Developer,axispay,"Cairo, Egypt",23 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 3 Yrs of Exp · Angular · Computer Science · CSS · Engineering · Git · Information Technology (IT) · JavaScript · jQuery,https://wuzzuf.net/jobs/p/2cbWqLIGqvqR-Full-Stack-Developer-axispay-Cairo-Egypt?o=273&l=sp&t=sj&a=java|search-v3|hpb
Oracle Database Administrator,World Vest Base (WVB ),"Heliopolis, Cairo, Egypt",24 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 4 Yrs of Exp · Database · Oracle Database · Computer Engineering · Linux · MySQL · Oracle,https://wuzzuf.net/jobs/p/DIcOD0e5XgdO-Oracle-Database-Administrator-World-Vest-Base-WVB-Cairo-Egypt?o=274&l=sp&t=sj&a=java|search-v3|hpb
Android Developer,Qsource,"6th of October, Giza, Egypt",25 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 3 Yrs of Exp · Android · Software Development · Information Technology (IT) · Computer Science,https://wuzzuf.net/jobs/p/yJvzoAeL55fz-Android-Developer-Qsource-Giza-Egypt?o=275&l=sp&t=sj&a=java|search-v3|hpb
Android Developer,Confidential,"Giza, Egypt",25 days ago,Full Time,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 1 - 2 Yrs of Exp · Android · Computer Science · Kotlin,https://wuzzuf.net/jobs/p/QXf92YWNSMQ7-Android-Developer-Giza-Egypt?o=276&l=sp&t=sj&a=java|search-v3|hpb
UI / UX Web Designer,Arabian Innovation,"Riyadh, Saudi Arabia",26 days ago,Full Time - Part Time - Freelance / Project,Experienced · Creative/Design/Art · IT/Software Development · Engineering - Telecom/Technology · 3+ Yrs of Exp · Web Design · Graphic Web Design · Graphic Design · Adobe Photoshop · Adobe Dreamweaver · HTML5 · CSS3,https://wuzzuf.net/jobs/p/xNSZE5qI5l1P-UI-UX-Web-Designer-Arabian-Innovation-Riyadh-Saudi-Arabia?o=277&l=sp&t=sj&a=java|search-v3|hpb
Senior SAP E-Commerce (Hybris) Developer,DBS,"New Cairo, Cairo, Egypt",26 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3+ Yrs of Exp · E-Commerce · Engineering · Software Engineering · Software · JavaScript · Marketing · jQuery · HTML5,https://wuzzuf.net/jobs/p/d6nALuvP2MLr-Senior-SAP-E-Commerce-Hybris-Developer-DBS-Cairo-Egypt?o=278&l=sp&t=sj&a=java|search-v3|hpb
Senior Android Developer,egabi solutions,"Cairo, Egypt",9 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4 - 6 Yrs of Exp · Android · Computer Science · APIs · Development · Engineering · English · Information Technology (IT) · Mobile Development,https://wuzzuf.net/jobs/p/7WR4X0Hy6Enz-Senior-Android-Developer-egabi-solutions-Cairo-Egypt?o=279&l=sp&t=sj&a=java|search-v3|hpb
Visual Designer Senior Specialist,Defacto,"Cairo, Egypt",29 days ago,Full Time,Experienced · Creative/Design/Art · IT/Software Development · Engineering - Telecom/Technology · 5 - 7 Yrs of Exp · Graphic · Graphic Design · Visual Design · Visual Arts · illustrator · Information Technology (IT) · Programming,https://wuzzuf.net/jobs/p/bwMYSFggDJ6c-Visual-Designer-Senior-Specialist-Defacto-Cairo-Egypt?o=280&l=sp&t=sj&a=java|search-v3|hpb
IT Support Engineer,Sahab Smart Solutions,"Cairo, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 5 Yrs of Exp · Oracle SOA · Oracle Database · Oracle WebCenter · Oracle Service Bus · JavaScript · Database,https://wuzzuf.net/jobs/p/941u5WrM4hJS-IT-Support-Engineer-Sahab-Smart-Solutions-Cairo-Egypt?o=281&l=sp&t=sj&a=java|search-v3|hpb
Application Support Supervisor,Andalusia Maadi Hospital,"Maadi, Cairo, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3+ Yrs of Exp · Application Support · Computer Science · Information Technology (IT) · application · Oracle · Computer Engineering,https://wuzzuf.net/jobs/p/YrkndMcxrI9Y-Application-Support-Supervisor-Andalusia-Maadi-Hospital-Cairo-Egypt?o=282&l=sp&t=sj&a=java|search-v3|hpb
Android Developer,Softex,"Nasr City, Cairo, Egypt",15 days ago,Full Time,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 1 - 2 Yrs of Exp · Computer Science · Development · Android · flutter · Kotlin · Mobile Development · Mobile · Software Development,https://wuzzuf.net/jobs/p/BtOOPAPPPaBG-Android-Developer-Softex-Cairo-Egypt?o=283&l=sp&t=sj&a=java|search-v3|hpb
Senior Android Developer,Confidential,"Heliopolis, Cairo, Egypt",17 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 5 Yrs of Exp · Software Development · Android · Computer Science · Information Technology (IT) · Mobile Development · APIs · Engineering · Software,https://wuzzuf.net/jobs/p/MJc8pOJXBZoe-Senior-Android-Developer-Cairo-Egypt?o=284&l=sp&t=sj&a=java|search-v3|hpb
"Tech Lead - Software Developer, Fintech",Channel VAS,"Cairo, Egypt",18 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 7+ Yrs of Exp · Programming · Computer Science · Information Technology (IT) · Software Development · Tech Lead,https://wuzzuf.net/jobs/p/5Lc4SFKiZXf9-Tech-Lead---Software-Developer-Fintech-Channel-VAS-Cairo-Egypt?o=285&l=sp&t=sj&a=java|search-v3|hpb
Development Team Leader,Bevatel,"Dokki, Giza, Egypt",1 month ago,Full Time,Manager · IT/Software Development · Engineering - Telecom/Technology · 3 - 4 Yrs of Exp · Computer Science · CSS · HTML · PHP · JavaScript · MySQL · Laravel · market search,https://wuzzuf.net/jobs/p/kzi9uQHz1rmJ-Development-Team-Leader-Bevatel-Giza-Egypt?o=286&l=sp&t=sj&a=java|search-v3|hpb
DevOps Engineer,Hitop,"Nasr City, Cairo, Egypt",1 month ago,Full Time,Entry Level · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · 1 - 3 Yrs of Exp · AWS Cloud · Cloud · AWS · DevOps · Systems · Security · Computer Science,https://wuzzuf.net/jobs/p/kPl3G4wTDfyZ-DevOps-Engineer-Hitop-Cairo-Egypt?o=287&l=sp&t=sj&a=java|search-v3|hpb
Solution Architect,egabi solutions,"Cairo, Egypt",22 days ago,Full Time,Manager · IT/Software Development · Engineering - Telecom/Technology · 10 - 15 Yrs of Exp · Architecture · Computer Engineering · Computer Science · Development · Engineering · Information Technology (IT) · IT · Software,https://wuzzuf.net/jobs/p/2xAtM4ShhOvW-Solution-Architect-egabi-solutions-Cairo-Egypt?o=288&l=sp&t=sj&a=java|search-v3|hpb
Software Developer – Backend,Aman,"Giza, Egypt",1 month ago,Full Time,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 1 - 3 Yrs of Exp · Angular · Software Development · SQL · Information Technology (IT) · Software Engineering · Computer Science · CSS · HTML,https://wuzzuf.net/jobs/p/Nw4Do4OSeByf-Software-Developer-%E2%80%93-Backend-Aman-Giza-Egypt?o=289&l=sp&t=sj&a=java|search-v3|hpb
Senior QA Automation Tester - Cairo,Confidential,"Nasr City, Cairo, Egypt",1 month ago,Full Time - Work From Home,Experienced · IT/Software Development · Quality · Engineering - Telecom/Technology · 3 - 5 Yrs of Exp · Automation · Computer Science · Information Technology (IT) · Engineering · Quality Assurance · Software Testing · SQL,https://wuzzuf.net/jobs/p/xfcnQbZJfPJw-Senior-QA-Automation-Tester---Cairo-Cairo-Egypt?o=290&l=sp&t=sj&a=java|search-v3|hpb
Senior Android Developer (On-site),Union Coop,"Dokki, Giza, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 5+ Yrs of Exp · Android · Android SDK · Software Development · Computer Science,https://wuzzuf.net/jobs/p/XECrKG0NzoDS-Senior-Android-Developer-On-site-Union-Coop-Giza-Egypt?o=291&l=sp&t=sj&a=java|search-v3|hpb
Project Manager (Software),DIRAC SYSTEMS,"Heliopolis, Cairo, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Project/Program Management · 6+ Yrs of Exp · Project Management · Development · Computer Science · Software Development · Management · Software · Information Technology (IT),https://wuzzuf.net/jobs/p/ThGib20ceuR5-Project-Manager-Software-DIRAC-SYSTEMS-Cairo-Egypt?o=292&l=sp&t=sj&a=java|search-v3|hpb
Senior Python Engineer,Brainology,"Cairo, Egypt",27 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 7+ Yrs of Exp · Python · Computer Science · Information Technology (IT) · Engineering · Software Development,https://wuzzuf.net/jobs/p/uvNTgDcNiG94-Senior-Python-Engineer-Brainology-Cairo-Egypt?o=293&l=sp&t=sj&a=java|search-v3|hpb
Senior Android Developer,Nabd,"New Cairo, Cairo, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · 5 - 7 Yrs of Exp · Git · Android · Kotlin · Software Engineering,https://wuzzuf.net/jobs/p/RFjw8uUDh2Jx-Senior-Android-Developer-Nabd-Cairo-Egypt?o=294&l=sp&t=sj&a=java|search-v3|hpb
Revenue Assurance Specialist,BBIConsultancy,"New Cairo, Cairo, Egypt",1 month ago,Full Time,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 1 - 2 Yrs of Exp · Revenue Assurance (RA) · Engineering · Oracle SQL · QA · Oracle · Quality Assurance · Quality Control · SQL,https://wuzzuf.net/jobs/p/TygIXUYbiAaQ-Revenue-Assurance-Specialist-BBI-Consultancy-Cairo-Egypt?o=295&l=sp&t=sj&a=java|search-v3|hpb
Full Stack Web Developer - For Multinational,Popul8IT,"Cairo, Egypt",1 month ago,Part Time - Freelance / Project - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 7 Yrs of Exp · Information Technology (IT) · javaScript · English · Design · Programming · Web · Testing · UX,https://wuzzuf.net/jobs/p/uUqLVpMM3y6O-Full-Stack-Web-Developer---For-Multinational-Popul8IT-Cairo-Egypt?o=296&l=sp&t=sj&a=java|search-v3|hpb
.NET Developer,Qsource,"6th of October, Giza, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 4 Yrs of Exp · .Net developer · Software Development · ActiveMQ · Angular · HTML5 · CSS · JavaScript · PostgreSQL,https://wuzzuf.net/jobs/p/bp6Did3ddi0a-NET-Developer-Qsource-Giza-Egypt?o=297&l=sp&t=sj&a=java|search-v3|hpb
Automation Test Engineer,Confidential,"Cairo, Egypt",1 month ago,Full Time - Work From Home,Entry Level · IT/Software Development · Quality · Engineering - Telecom/Technology · 1 - 3 Yrs of Exp · Ansible · AWS · Cloud · Computer Science · DevOps · Docker · Github,https://wuzzuf.net/jobs/p/FrhKHTu91bfB-Automation-Test-Engineer-Cairo-Egypt?o=298&l=sp&t=sj&a=java|search-v3|hpb
Senior DevOps Engineer,MTS,"Heliopolis, Cairo, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4+ Yrs of Exp · Cloud · Docker · Linux · Communication skills · Computer Engineering · Software Development · Computer Science · Engineering,https://wuzzuf.net/jobs/p/gNc0AKzLWho7-Senior-DevOps-Engineer-MTS-Cairo-Egypt?o=299&l=sp&t=sj&a=java|search-v3|hpb
Senior Software Team Leader (.Net),Confidential,"Maadi, Cairo, Egypt",2 months ago,Full Time,Manager · IT/Software Development · Engineering - Telecom/Technology · 5 - 10 Yrs of Exp · MVC · C# · SQL Server · MySQL · Graph DB · Entity Framework · Android · TFS,https://wuzzuf.net/jobs/p/8jxxIOz8ysAk-Senior-Software-Team-Leader-Net-Cairo-Egypt?o=300&l=sp&t=sj&a=java|search-v3|hpb
